,INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
276,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66080.0,66080,117178.0,117178,110562.0,110562,66080.0,113874,103400.0,105827,114111.0,117540,123797.0,124712,118680.0,118680,112234.0,116062,120000,JNTUH
277,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,19076.0,21034,42247.0,43997,23089.0,28760,19076.0,21034,24585.0,28279,48332.0,88855,60191.0,67306,41065.0,41388,20619.0,21034,120000,JNTUH
278,GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,102970.0,117586,112055.0,117586,123440.0,123440,102970.0,117586,108155.0,117586,102970.0,117586,125007.0,125007,102970.0,124072,102970.0,117586,120000,JNTUH
279,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),32123.0,35566,59453.0,59453,45473.0,52508,43837.0,43837,43410.0,43645,32123.0,92148,87095.0,87354,91308.0,115264,35901.0,39494,90000,JNTUH
280,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),34449.0,34449,65559.0,77995,43688.0,47562,34449.0,34449,43614.0,44861,40942.0,76358,90926.0,122169,89661.0,89661,34449.0,34531,90000,JNTUH
281,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,21122.0,21694,41906.0,45750,28928.0,30316,50146.0,50146,29394.0,29977,35896.0,56247,63158.0,71272,44455.0,47114,27265.0,27265,90000,JNTUH
282,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",25467.0,25467,56952.0,56952,43172.0,44400,37122.0,37122,37053.0,37053,68974.0,68974,83773.0,106265,56649.0,67144,30075.0,30075,90000,JNTUH
283,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),52321.0,52321,80136.0,87054,58394.0,66016,52321.0,52321,53929.0,72066,61177.0,75834,118754.0,121161,78448.0,120621,54599.0,54905,90000,JNTUH
284,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43518.0,43518,104019.0,104019,61114.0,67821,43518.0,78586,60900.0,66831,111720.0,111720,120663.0,121157,83000.0,123265,55428.0,59914,90000,JNTUH
285,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117137.0,117137,117137.0,117876,117137.0,117137,117137.0,117137,117137.0,117137,117137.0,117137,122250.0,122250,117137.0,122166,117137.0,117137,90000,JNTUH
286,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,52639.0,111220,52639.0,111220,115541.0,115541,52639.0,111220,52639.0,111220,52639.0,111220,124460.0,124460,125564.0,125564,52639.0,111220,90000,JNTUH
287,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),45343.0,46090,100704.0,106802,63811.0,71184,70940.0,70940,67528.0,75542,103062.0,110726,121111.0,124033,120816.0,120816,62419.0,62419,66000,JNTUH
288,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,41682.0,41682,64916.0,64916,51543.0,55816,55209.0,55209,53665.0,54092,62524.0,75903,93698.0,106353,59430.0,84663,49145.0,49145,66000,JNTUH
289,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",54854.0,54854,93704.0,102321,60507.0,76654,59135.0,59135,63461.0,76822,105759.0,105759,121717.0,121717,85160.0,85160,61242.0,61242,66000,JNTUH
290,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),90534.0,96421,116846.0,116846,107961.0,110363,90534.0,96421,96289.0,113622,115802.0,115802,126016.0,126016,121715.0,121715,90534.0,96421,66000,JNTUH
291,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,81508.0,81508,107086.0,109942,103386.0,114490,81508.0,81508,81508.0,92163,100447.0,116033,123484.0,123484,124151.0,125307,81508.0,81508,66000,JNTUH
292,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,87025.0,116337,87025.0,116337,100131.0,116337,87025.0,116337,104322.0,116337,87025.0,116337,98191.0,120486,120486.0,125531,87025.0,116337,66000,JNTUH
293,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,82521.0,116644,82521.0,116644,109407.0,116644,82521.0,116644,82521.0,116644,82521.0,116644,124815.0,124815,118605.0,118605,82521.0,116644,66000,JNTUH
294,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ANE,AERONAUTICAL ENGINEERING,16659.0,17431,39151.0,39151,26321.0,26321,49673.0,49673,22726.0,23382,20824.0,21176,26453.0,34098,27623.0,27623,30825.0,36750,101000,JNTUH
295,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CIV,CIVIL ENGINEERING,55351.0,55351,55351.0,102382,71841.0,80892,55351.0,55351,100548.0,100548,95105.0,95105,124056.0,124056,118893.0,118893,93771.0,93771,101000,JNTUH
296,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),12396.0,12396,25003.0,41132,18282.0,22266,12396.0,12396,17647.0,17647,12396.0,45385,43793.0,49702,31216.0,39630,12597.0,12597,101000,JNTUH
297,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),11878.0,11878,24536.0,37022,17653.0,19003,24246.0,24246,17160.0,17924,28016.0,51995,44664.0,44664,29752.0,54250,12941.0,12941,101000,JNTUH
298,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSE,COMPUTER SCIENCE AND ENGINEERING,8402.0,9114,19829.0,26155,12532.0,12808,23835.0,23835,12603.0,12603,22698.0,29494,28850.0,29744,21584.0,30464,9957.0,9957,101000,JNTUH
299,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,12696.0,12696,29924.0,38080,18687.0,21904,12696.0,12696,15446.0,20322,13901.0,54956,44601.0,54425,22936.0,22936,13487.0,13870,101000,JNTUH
300,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",10721.0,10721,22785.0,35962,15401.0,16567,40724.0,40724,14088.0,16197,23369.0,61064,38883.0,38883,27490.0,31633,11820.0,11820,101000,JNTUH
301,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,27279.0,27279,61335.0,63238,33370.0,36018,27279.0,110633,35729.0,39044,83514.0,90385,87994.0,95856,54441.0,77943,27446.0,27446,101000,JNTUH
302,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,44104.0,45511,116016.0,116016,79917.0,83396,44104.0,45511,59119.0,68754,87912.0,87912,121362.0,121362,72608.0,72608,66534.0,66534,101000,JNTUH
303,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,INF,INFORMATION TECHNOLOGY,13880.0,14186,33441.0,40966,18760.0,21996,45146.0,45146,18250.0,19115,26301.0,47922,47529.0,60340,39926.0,58218,14011.0,14186,101000,JNTUH
304,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,MEC,MECHANICAL ENGINEERING,58341.0,100479,100966.0,100966,109609.0,114995,58341.0,112863,97038.0,100479,75974.0,113395,122567.0,122567,121072.0,121072,75766.0,100479,101000,JNTUH
305,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CIV,CIVIL ENGINEERING,114959.0,114959,114959.0,114959,114959.0,114959,114959.0,114959,114959.0,114959,114959.0,114959,114959.0,114959,114959.0,114959,114959.0,114959,62000,JNTUH
306,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),81587.0,83712,81587.0,83712,82875.0,83712,81587.0,105699,102929.0,102929,81587.0,83712,123094.0,123094,81587.0,98734,81587.0,83712,62000,JNTUH
307,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,58720.0,58720,102000.0,102000,63768.0,63768,60656.0,60656,58720.0,58720,86337.0,86337,116838.0,116838,84811.0,120850,72429.0,72429,62000,JNTUH
308,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",68717.0,68717,115887.0,115887,69511.0,83411,68717.0,68717,72716.0,103075,114959.0,114959,123932.0,124687,99182.0,99182,75910.0,75910,62000,JNTUH
309,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,83258.0,95160,118460.0,118460,116276.0,117397,83258.0,95160,116659.0,116659,116961.0,116961,112080.0,122041,123142.0,123142,83258.0,96805,62000,JNTUH
310,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,82476.0,116253,82476.0,116253,84466.0,116276,82476.0,116253,82476.0,116253,82476.0,116253,123094.0,123094,82476.0,116253,82476.0,116253,62000,JNTUH
311,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,59484.0,59484,59484.0,59484,59484.0,59484,59484.0,59484,59484.0,59484,59484.0,59484,124976.0,124976,59484.0,59484,59484.0,59484,62000,JNTUH
312,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,45325.0,48361,90111.0,95022,67943.0,76414,45325.0,48361,63294.0,65342,94791.0,94791,121240.0,125390,50279.0,125191,48881.0,48881,95000,JNTUH
313,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,84261.0,89593,108428.0,108428,84261.0,111254,84261.0,89593,84261.0,89593,84261.0,89593,125231.0,125231,125245.0,125245,84261.0,89593,95000,JNTUH
314,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),37694.0,44783,97150.0,97150,61648.0,61648,37694.0,44783,57558.0,59525,78191.0,96730,118683.0,119462,37694.0,113048,44712.0,44783,95000,JNTUH
315,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,29090.0,29090,56576.0,72462,37772.0,38834,95902.0,95902,40084.0,40084,66864.0,85855,80465.0,84621,49793.0,63528,34219.0,35939,95000,JNTUH
316,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",33439.0,33439,78779.0,117841,49670.0,54138,33439.0,33439,52341.0,55535,83209.0,93925,119303.0,125076,93850.0,125249,43392.0,43392,95000,JNTUH
317,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),64356.0,64356,86236.0,95042,86946.0,94114,72743.0,72743,75571.0,85763,100188.0,100188,125994.0,125994,86072.0,119809,64356.0,64356,95000,JNTUH
318,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,34934.0,66518,112324.0,112324,74569.0,79141,34934.0,66518,72163.0,78021,83061.0,83061,122813.0,122813,104979.0,114897,65178.0,68309,95000,JNTUH
319,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,30238.0,34843,73876.0,91171,54971.0,60089,56231.0,56231,55133.0,60600,79074.0,79074,119664.0,119664,53873.0,122696,38997.0,44649,115000,JNTUH
320,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,66689.0,107709,66689.0,107709,105315.0,107709,66689.0,107709,113729.0,113729,96335.0,107709,117748.0,125461,124065.0,124065,103873.0,107709,115000,JNTUH
321,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),39638.0,42725,86363.0,92339,51293.0,52282,76556.0,76556,48699.0,48699,39638.0,112295,91099.0,93599,73334.0,102519,39638.0,42725,115000,JNTUH
322,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),32842.0,32842,70414.0,70414,40193.0,47066,88902.0,88902,35669.0,41710,35277.0,90334,103150.0,118993,64368.0,94022,33421.0,35259,115000,JNTUH
323,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,22843.0,29193,52718.0,58864,31866.0,31866,57878.0,57878,29519.0,34383,48948.0,83159,65264.0,73233,44578.0,44578,27109.0,29193,115000,JNTUH
324,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,42880.0,42880,84779.0,84779,56784.0,58318,54475.0,54475,50941.0,58331,75380.0,75380,115955.0,122780,84865.0,84865,42880.0,42880,115000,JNTUH
325,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",29182.0,31448,73128.0,81934,37733.0,44933,29182.0,31448,39433.0,39560,71694.0,111633,101725.0,101725,70080.0,89749,32431.0,35903,115000,JNTUH
326,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),45973.0,50137,103747.0,103747,62669.0,80173,69210.0,69210,64691.0,69422,45973.0,79475,123878.0,124745,94805.0,96409,53222.0,53314,115000,JNTUH
327,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53957.0,53957,113536.0,117768,64510.0,69937,53957.0,73371,63589.0,64233,117596.0,117596,125941.0,125941,92723.0,120626,58587.0,58587,115000,JNTUH
328,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,58123.0,70918,116701.0,116701,107426.0,107426,58123.0,70918,73964.0,88134,58123.0,70918,119448.0,119448,114101.0,124298,100448.0,114429,115000,JNTUH
329,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,35099.0,35099,71053.0,71053,46806.0,46950,35099.0,35099,45477.0,45477,62119.0,62119,103371.0,103371,35099.0,58566,35099.0,35099,115000,JNTUH
330,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,114353.0,114353,114353.0,114353,114353.0,114353,114353.0,114353,118439.0,118439,114353.0,114353,120142.0,120142,114353.0,119914,114353.0,114353,115000,JNTUH
331,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CIV,CIVIL ENGINEERING,115744.0,117849,115744.0,117849,115744.0,117849,115744.0,117849,116583.0,117849,115744.0,117849,125566.0,125566,124428.0,124428,115744.0,117849,60000,JNTUH
332,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,61824.0,61824,116304.0,116304,83026.0,83026,78376.0,87152,76001.0,88256,109283.0,113282,120867.0,125603,103908.0,103908,87707.0,87707,60000,JNTUH
333,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",59057.0,85954,94025.0,108071,93617.0,109458,59057.0,85954,97230.0,101206,108674.0,109306,124398.0,124398,96838.0,121140,106882.0,106882,60000,JNTUH
334,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,76858.0,76858,115900.0,117182,118445.0,118445,76858.0,76858,113139.0,116563,113530.0,113530,121220.0,121220,124968.0,124968,117716.0,117716,60000,JNTUH
335,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,32825.0,112218,32825.0,112218,82712.0,118036,109284.0,112218,105402.0,117470,32825.0,112218,124516.0,124516,122834.0,122834,32825.0,112218,60000,JNTUH
336,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,26420.0,26420,52042.0,105484,38237.0,39949,84383.0,84383,34203.0,40738,26420.0,67845,86310.0,118935,74293.0,74293,31932.0,31932,110000,JNTUH
337,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,31153.0,31695,64613.0,111096,50232.0,54513,40851.0,40851,36964.0,46750,49454.0,57451,113086.0,124666,80505.0,126038,37696.0,37696,110000,JNTUH
338,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CIV,CIVIL ENGINEERING,113710.0,115271,113710.0,115271,116892.0,116892,113710.0,115271,113710.0,115271,113710.0,115271,125232.0,125232,124924.0,125449,113710.0,115271,110000,JNTUH
339,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,17041.0,17041,34218.0,34218,19879.0,23697,34201.0,34201,21846.0,27956,44428.0,44428,43831.0,43831,33957.0,39666,17896.0,20021,110000,JNTUH
340,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43263.0,48258,91992.0,92791,58913.0,58913,60980.0,60980,59061.0,59061,82479.0,82479,111162.0,121120,64169.0,64169,51728.0,51728,110000,JNTUH
341,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECM,ELECTRONICS AND COMPUTER ENGINEERING,58807.0,85991,99324.0,99324,102868.0,118323,104457.0,104457,102181.0,112913,117793.0,117793,121549.0,121549,124435.0,124435,76003.0,97980,110000,JNTUH
342,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,65237.0,68881,94945.0,114596,102793.0,115404,65237.0,68881,117033.0,117033,101002.0,108750,122971.0,122971,125851.0,125851,92446.0,92446,110000,JNTUH
343,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,INF,INFORMATION TECHNOLOGY,21235.0,21638,62571.0,62571,32812.0,32812,21235.0,62965,30167.0,39675,46860.0,103659,72981.0,85756,35932.0,71394,24332.0,24332,110000,JNTUH
344,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,81051.0,111972,81051.0,111972,125909.0,125909,81051.0,111972,81051.0,115591,81051.0,111972,109884.0,125909,125564.0,125909,81051.0,111972,110000,JNTUH
345,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MIN,MINING ENGINEERING,115271.0,115271,115271.0,115271,115271.0,115271,115271.0,115271,115271.0,115271,115271.0,115271,125394.0,125394,115271.0,115271,115271.0,115271,110000,JNTUH
346,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CIV,CIVIL ENGINEERING,114286.0,114286,114286.0,114286,114286.0,114286,114286.0,114286,114286.0,114286,114286.0,114286,114286.0,114286,114286.0,114286,114286.0,114286,70000,JNTUH
347,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,47764.0,47764,84916.0,84916,62233.0,62233,63440.0,63440,62505.0,62505,82639.0,94526,119066.0,119066,120337.0,120337,74303.0,74397,70000,JNTUH
348,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",53874.0,74346,95599.0,113906,87396.0,89903,100392.0,103947,105376.0,115623,97302.0,97302,124936.0,124936,122157.0,122157,103036.0,103036,70000,JNTUH
349,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,89233.0,89233,89233.0,102302,110759.0,110759,89233.0,89233,92975.0,116532,110597.0,110597,115288.0,117792,126011.0,126011,117389.0,117389,70000,JNTUH
350,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,112226.0,112226,112226.0,112226,112226.0,112226,112226.0,112226,116532.0,116532,112226.0,112226,124142.0,124142,112226.0,112226,112226.0,112226,70000,JNTUH
351,JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,7859.0,8547,13507.0,13507,9662.0,10673,7859.0,8547,11296.0,11296,17201.0,19524,16339.0,16339,8880.0,21985,11345.0,11345,50000,JNTUH
352,JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,15384.0,15583,25087.0,25087,20120.0,20149,107617.0,107617,19120.0,19344,37634.0,37634,41531.0,41531,25985.0,31755,22514.0,26734,50000,JNTUH
