S.No,Institute Code,Institute Name,Place,Dist. Name,Region,CollegeType,Minority,Co-Educ.,Affil.to,BranchCode,fee,Convener Seats
1030,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,OU,PVT,NA,COED,JNTUH,MEC,135000,84
1031,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,AI,115000,84
1032,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,AID,115000,42
1033,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CIV,115000,42
1034,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSD,115000,42
1035,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSE,115000,168
1036,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSM,115000,42
1037,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,ECE,115000,168
1038,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,EEE,115000,42
1039,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,INF,115000,126
1040,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,MEC,115000,42
1041,VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSD,75000,42
1042,VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSE,75000,42
1043,VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSM,75000,42
1044,VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,ECE,75000,42
1045,VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,EEE,75000,42
1046,VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,OU,PVT,NA,COED,JNTUH,CIV,140000,42
1047,VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,OU,PVT,NA,COED,JNTUH,CSE,140000,168
1048,VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,OU,PVT,NA,COED,JNTUH,CSM,140000,126
1049,VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,OU,PVT,NA,COED,JNTUH,ECE,140000,126
1050,VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,OU,PVT,NA,COED,JNTUH,EEE,140000,42
1051,VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,OU,PVT,NA,COED,JNTUH,INF,140000,126
1052,VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,OU,PVT,NA,COED,JNTUH,MEC,140000,42
1053,VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSD,90000,42
1054,VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,90000,126
1055,VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,CSM,90000,42
1056,VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,90000,42
1057,VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,OU,PVT,NA,GIRLS,JNTUH,INF,90000,42
1058,VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,OU,PVT,NA,COED,JNTUH,CIV,45600,21
1059,VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,OU,PVT,NA,COED,JNTUH,CSE,45600,42
1060,VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,OU,PVT,NA,COED,JNTUH,CSM,45600,42
1061,VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,OU,PVT,NA,COED,JNTUH,ECE,45600,21
1062,VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,OU,PVT,NA,COED,JNTUH,EEE,45600,21
1063,VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,OU,PVT,NA,COED,JNTUH,MEC,45600,21
1064,VRKW,DR VRK WOMENS COLL OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,MUS,GIRLS,JNTUH,AID,45000,21
1065,VRKW,DR VRK WOMENS COLL OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,MUS,GIRLS,JNTUH,CSE,45000,42
1066,VRKW,DR VRK WOMENS COLL OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,MUS,GIRLS,JNTUH,ECE,45000,21
1067,VRKW,DR VRK WOMENS COLL OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,MUS,GIRLS,JNTUH,EEE,45000,21
1068,VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CIV,65000,21
1069,VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,65000,84
1070,VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,65000,42
1071,VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,65000,42
1072,VVKN,VIVEKANANDA INSTT OF TECH AND SCI  BOMMAKAL,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,MEC,65000,21
1073,WESL,CSI WESLEY INST OF TECHNOLOGY AND SCIENCES,SECUNDERABAD,HYD,OU,PVT,CHR,COED,JNTUH,CSE,45000,84
1074,WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,HNK,OU,PVT,NA,COED,KU,CIV,45000,21
1075,WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSE,45000,42
1076,WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,HNK,OU,PVT,NA,COED,KU,ECE,45000,21
